KR2_SNMP_Memory_Util_High        SNMP Windows Systems                    
KR2_SNMP_Disk_Util_High          SNMP Windows Systems                    
KR2_SNMP_NIC_Status_Down         SNMP Windows Systems                    
KR2_SNMP_CPU_Util_High           SNMP Windows Systems                    
KR2_SNMP_NIC_Status_Unknown      SNMP Windows Systems                    
KR2_WMI_CPU_Util_High            WMI Windows Systems                     
KR2_WMI_Memory_Util_High         WMI Windows Systems                     
KR2_WMI_Disk_Util_High           WMI Windows Systems                     
KR3_Page_Util_High               SNMP AIX Systems                        
KR3_PV_Util_High                 SNMP AIX Systems                        
KR3_NIC_Status_Unknown           SNMP AIX Systems                        
KR3_CPU_Util_High                SNMP AIX Systems                        
KR3_NIC_Status_Down              SNMP AIX Systems                        
KR3_Disk_Util_High               SNMP AIX Systems                        
KR3_VG_Util_High                 SNMP AIX Systems                        
KR3_Memory_Util_High             SNMP AIX Systems                        
KR5_NIC_Status_Unknown           SNMP HP-UX Systems                      
KR5_CPU_Util_High                SNMP HP-UX Systems                      
KR5_Disk_Util_High               SNMP HP-UX Systems                      
KR5_NIC_Status_Down              SNMP HP-UX Systems                      
KR5_VirtMemory_Util_High         SNMP HP-UX Systems                      
KR5_SwapSpace_Util_High          SNMP HP-UX Systems                      
KR5_PhysMemory_Util_High         SNMP HP-UX Systems                      
KM5_JES_Spool_Warning            zOS SYSTEM                              
KM5_JES_Spool_Critical           zOS SYSTEM                              
KQP_SPP_Timer_Service_Down       MS SharePoint Portal Server             
KQP_Membership_Import_Failed     MS SharePoint Portal Server             
KQP_App_Pool_Access_Denied       MS SharePoint Portal Server             
KQP_My_Site_Creation_Failure     MS SharePoint Portal Server             
KQP_Alert_Noti_NoMAILServerRes   MS SharePoint Portal Server             
KQP_SP_Active_Queue_Length       MS SharePoint Portal Server             
KQP_SP_Admin_Service_Down        MS SharePoint Portal Server             
KQP_Metadata_Service_Unavail     MS SharePoint Portal Server             
KQP_Connection_To_SP_DB          MS SharePoint Portal Server             
KQP_SSP_Provisioning_Failed      MS SharePoint Portal Server             
KQP_SPP_Alert_Service_Down       MS SharePoint Portal Server             
KQP_SSP_DB_Sync_Failed           MS SharePoint Portal Server             
KQP_SPP_Admin_Service_Down       MS SharePoint Portal Server             
KQP_Alert_InvalidPortalSetting   MS SharePoint Portal Server             
KQP_MSPS_Search_Service_Down     MS SharePoint Portal Server             
KQP_Sync_Job_Scheduler_Failed    MS SharePoint Portal Server             
KQP_DB_Full                      MS SharePoint Portal Server             
KQP_Query_Server_Unavailable     MS SharePoint Portal Server             
KQP_MSPS_RBT_SystemIOTraffic     MS SharePoint Portal Server             
KQP_Office_Search_Service_Down   MS SharePoint Portal Server             
KQP_MS_SSO_Service_Down          MS SharePoint Portal Server             
KQP_User_Profile_Commit_Failed   MS SharePoint Portal Server             
KQP_ECS_Active_Sessions          MS SharePoint Portal Server             
KQP_SP_DB_Login_Failed           MS SharePoint Portal Server             
KQP_SSP_Admin_Site_Unavailable   MS SharePoint Portal Server             
KQP_SP_Search_Service_Down       MS SharePoint Portal Server             
KQP_Access_Server_Unavailable    MS SharePoint Portal Server             
KQP_Excel_Max_Mem_Exceeded       MS SharePoint Portal Server             
KQP_SP_Timer_Service_Down        MS SharePoint Portal Server             
KQP_Profile_Import_Failed        MS SharePoint Portal Server             
KQP_Office_Retries_Rate          MS SharePoint Portal Server             
KQP_MSPS_Retries_Rate            MS SharePoint Portal Server             
KQP_User_Profile_Config_Err      MS SharePoint Portal Server             
KQP_Office_Search_Index_Size     MS SharePoint Portal Server             
KQP_SP_RTB_SystemIOTraffic       MS SharePoint Portal Server             
KQP_Office_RTB_SystemIOTraffic   MS SharePoint Portal Server             
KQP_SP_Publish_CacheHitRatio     MS SharePoint Portal Server             
KQP_SP_Doc_Delayed_Retry         MS SharePoint Portal Server             
KQP_Excel_Service_Unavailable    MS SharePoint Portal Server             
KQP_MSPS_Search_DocDelayRetry    MS SharePoint Portal Server             
KQP_MSPS_ActiveQueueLength       MS SharePoint Portal Server             
KQP_Access_Out_Of_Memory         MS SharePoint Portal Server             
KQP_Last_Query_Server_Removed    MS SharePoint Portal Server             
KQP_SP_Search_Index_Size         MS SharePoint Portal Server             
KQP_User_Profile_Sync_Unavail    MS SharePoint Portal Server             
KQP_WSS_Protocol_Handler         MS SharePoint Portal Server             
KQP_Index_Corrupt                MS SharePoint Portal Server             
KQP_OSearch_Service_Down         MS SharePoint Portal Server             
KQP_WSS_Tracing_Service_Down     MS SharePoint Portal Server             
KQP_Office_Doc_Delayed_Retry     MS SharePoint Portal Server             
KQP_Insufficient_DB_Permission   MS SharePoint Portal Server             
KQP_InfoPath_Form_Actions        MS SharePoint Portal Server             
KQP_Office_Active_Queue_Length   MS SharePoint Portal Server             
KQP_Office_Protocol_Handler      MS SharePoint Portal Server             
KQP_InfoPath_Session_State       MS SharePoint Portal Server             
KQP_User_Profile_Sync_Failed     MS SharePoint Portal Server             
KQP_FS_Fail_Percent_High         MS SharePoint Portal Server             
KQP_BLOB_Cache_High              MS SharePoint Portal Server             
KQP_Crawl_Error_High             MS SharePoint Portal Server             
KQP_Service_Application_Err      MS SharePoint Portal Server             
KQP_DB_Connection_Lost           MS SharePoint Portal Server             
KQP_Health_Alert_Warning         MS SharePoint Portal Server             
KQP_Health_Alert_Critical        MS SharePoint Portal Server             
KQP_Content_Database_Critical    MS SharePoint Portal Server             
KQP_Health_Score_Critical        MS SharePoint Portal Server             
KQP_Health_Score_Warning         MS SharePoint Portal Server             
KQP_ECS_Non_Supported_Feature    MS SharePoint Portal Server             
UADVISOR_OMUNX_SP2OS             UNIX OS                                 
UNIX_CPU_Warning                 UNIX OS                                 
UNIX_CMD_Process_Critical        UNIX OS                                 
UNIX_CPU_Busy_Critical           UNIX OS                                 
UNIX_CPU_Critical                UNIX OS                                 
UNIX_CPU_Busy_Warning            UNIX OS                                 
UNIX_Process_Memory_Critical     UNIX OS                                 
UNIX_Network_Interface_Idle      UNIX OS                                 
UNIX_scratch_tmp_Disk_Full       UNIX OS                                 
UNIX_Process_Memory_Leak         UNIX OS                                 
UNIX_AMS_Alert_Critical          UNIX OS                                 
UNIX_System_Busy_Critical        UNIX OS                                 
UNIX_Process_MISSING_inetd       UNIX OS                                 
UNIX_Filemount_Critical          UNIX OS                                 
UNIX_CMD_Runaway_Process         UNIX OS                                 
UNIX_HD_Config_Critical          UNIX OS                                 
UNIX_Network_Errors              UNIX OS                                 
UNIX_Active_Virtual_Memory       UNIX OS                                 
UNIX_System_Capacity_Critical    UNIX OS                                 
UNIX_HD_Excessive_IO_Wait        UNIX OS                                 
UNIX_Process_Memory_Warning      UNIX OS                                 
UNIX_Disk_Availability           UNIX OS                                 
UNIX_Network_Collsns_Warning     UNIX OS                                 
UNIX_CMD_Disk_Space_Warning      UNIX OS                                 
UNIX_Network_Interface_Busy      UNIX OS                                 
UNIX_Virtual_Memory_Warning      UNIX OS                                 
UNIX_CMD_Disk_Inodes_Critical    UNIX OS                                 
UNIX_User_File_Exists            UNIX OS                                 
UNIX_System_Paging_Critical      UNIX OS                                 
UNIX_System_Busy_Warning         UNIX OS                                 
UNIX_User_CPU_Critical           UNIX OS                                 
UNIX_Network_Collsns_Critical    UNIX OS                                 
UNIX_NFS_RPC_Rejects             UNIX OS                                 
UNIX_BP_LoadAvg5min_Critical     UNIX OS                                 
UNIX_BP_NetInOutErrPct_Critical  UNIX OS                                 
UNIX_BP_SysWaitIOPct_Warning     UNIX OS                                 
UNIX_BP_AvgCpuBusyPct5min_Criti  UNIX OS                                 
UNIX_BP_NumberZombies_Warning    UNIX OS                                 
UNIX_BP_CpuBusyPct_Critical      UNIX OS                                 
UNIX_BP_PagingRate_Critical      UNIX OS                                 
UNIX_BP_SpaceUsedPct_Critical    UNIX OS                                 
UNIX_CMD_Disk_Inodes_Critical_2  UNIX OS                                 
UNIX_BP_SpaceUsedPctCustom_Crit  UNIX OS                                 
UNIX_HD_Config_Critical_2        UNIX OS                                 
UNIX_BP_SwapSpaceUsedPct_Critic  UNIX OS                                 
UNIX_BP_ProcHighCpu_Critical     UNIX OS                                 
UNIX_BP_ProcMissing_Critical     UNIX OS                                 
UNIX_AIX_Device_Stopped_Warning  UNIX OS                                 
UNIX_AIX_Avg_ReqInWaitQ_MS_Info  UNIX OS                                 
UNIX_AIX_Process_ResTxt_Hi_Info  UNIX OS                                 
UNIX_AIX_CPU_CtxSwitch_Hi_Info   UNIX OS                                 
UNIX_LPARvcs_Info                UNIX OS                                 
UNIX_AIX_ServQ_Full_PerSec_Info  UNIX OS                                 
UNIX_AIX_User_Login_Retry_Info   UNIX OS                                 
UNIX_LPAR_Moved_Info             UNIX OS                                 
UNIX_WPAR_Broken_Warning         UNIX OS                                 
UNIX_LPARfreepool_Warning        UNIX OS                                 
UNIX_WPAR_Unlim_Mem_Shares_Info  UNIX OS                                 
UNIX_AIX_Avg_Transfer_MS_Info    UNIX OS                                 
UNIX_WPAR_CPU_Usage_Warning      UNIX OS                                 
UNIX_WPAR_Admin_Op_Info          UNIX OS                                 
UNIX_AIX_Process_ResDat_Hi_Info  UNIX OS                                 
UNIX_LPARBusy_pct_Warning        UNIX OS                                 
UNIX_AIX_System_HypPct_Hi_Info   UNIX OS                                 
UNIX_LPAR_MaxCPUCapUsed_Info     UNIX OS                                 
UNIX_AIX_Memory_RePg_Hi_Info     UNIX OS                                 
UNIX_WPAR_RC_Inactive_Info       UNIX OS                                 
UNIX_LPARentused_Info            UNIX OS                                 
UNIX_AIX_NetBandwidth_High_Info  UNIX OS                                 
UNIX_LPARPhyBusy_pct_Warning     UNIX OS                                 
UNIX_WPAR_Min_Mem_Limit_Info     UNIX OS                                 
UNIX_WPAR_Unlim_CPU_Shares_Info  UNIX OS                                 
UNIX_LPARPhanIntrs_Info          UNIX OS                                 
UNIX_AIX_User_Acct_Locked_Info   UNIX OS                                 
UNIX_AIX_System_NProcs_Hi_Info   UNIX OS                                 
UNIX_WPAR_Min_CPU_Limit_Info     UNIX OS                                 
UNIX_WPAR_Mem_Usage_Warning      UNIX OS                                 
UNIX_LPAR_Phyp_Used_High_Info    UNIX OS                                 
UNIX_System_RunqAvg_Hi_Info      UNIX OS                                 
UNIX_Device_Stopped_Warning      UNIX OS                                 
UNIX_Memory_PgFault_Hi_Info      UNIX OS                                 
UNIX_AIX_TCP_ConnEst_High_Info   UNIX OS                                 
UNIX_AIX_Bad_Pkts_Recvd_Info     UNIX OS                                 
UNIX_AIX_Dsk_FailReadSec_Info    UNIX OS                                 
UNIX_AIX_Pkts_Recv_Err_Info      UNIX OS                                 
UNIX_AIX_Dsk_FailWSec_Info       UNIX OS                                 
UNIX_AIX_Dsk_AvgRTrnsMS_Info     UNIX OS                                 
UNIX_AIX_Dsk_RTimSec_Info        UNIX OS                                 
UNIX_AIX_Proc_TxtSz_Info         UNIX OS                                 
UNIX_Agent_Processes_Failure     UNIX OS                                 
UNIX_AIX_Dsk_AvgWTrnsMS_Info     UNIX OS                                 
UNIX_AIX_Pkts_Sent_Err_Info      UNIX OS                                 
UNIX_AIX_Qoverflow_Info          UNIX OS                                 
UNIX_AIX_Dsk_WTimSec_Info        UNIX OS                                 
KVM_Server_Transmit_Rate_High    VMware VI                               
KVM_Server_Disk_Reads_High       VMware VI                               
KVM_Host_Server_Bad_Status       VMware VI                               
KVM_VM_Guest_Memory_Util_High    VMware VI                               
KVM_Server_VMotion_Event         VMware VI                               
KVM_Server_Memory_Util_High      VMware VI                               
KVM_VM_Bad_Status                VMware VI                               
KVM_Server_Disk_Writes_High      VMware VI                               
KVM_VM_Disk_Free_Low             VMware VI                               
KVM_Server_Receive_Rate_High     VMware VI                               
KVM_Server_NIC_Down              VMware VI                               
KVM_VM_Transmit_Rate_High        VMware VI                               
KVM_Server_Datastore_Free_Low    VMware VI                               
KVM_VM_Host_Memory_Util_High     VMware VI                               
KVM_ESX_Server_Disconnected      VMware VI                               
KVM_VM_CPU_Util_High             VMware VI                               
KVM_VM_CPU_Ready_High            VMware VI                               
KVM_VM_Receive_Rate_High         VMware VI                               
KVM_Server_CPU_Util_High         VMware VI                               
KVM_VM_Powered_Off               VMware VI                               
KVM_Resource_Pool_CPU_High       VMware VI                               
KVM_Resource_Pool_Memory_High    VMware VI                               
KVM_Server_HBA_Fault             VMware VI                               
KVM_Snapshots_High               VMware VI                               
KVM_Server_VM_Critical_Event     VMware VI                               
KVM_Server_Critical_Event        VMware VI                               
NT_Logical_Disk_Space_Critical   Windows OS                              
NT_Percent_Total_Proc_Time_Low   Windows OS                              
NT_Process_Memory_Critical       Windows OS                              
NT_Missing_Msdtc_Warning         Windows OS                              
NT_Processor_Interrupts_Warning  Windows OS                              
NT_Percent_Processor_Time_Low    Windows OS                              
NT_Memory_Pages_Sec_Low          Windows OS                              
NT_System_File_Critical          Windows OS                              
NT_Process_CPU_Critical          Windows OS                              
NT_Process_CPU_Warning           Windows OS                              
NT_Bottleneck_Memory             Windows OS                              
NT_Logical_Disk_Space_Warning    Windows OS                              
NT_Memory_Pages_Sec              Windows OS                              
NT_Invalid_Logon_Attempt         Windows OS                              
NT_Context_Switches_Sec_Low      Windows OS                              
NT_Percent_Total_Proc_Time       Windows OS                              
NT_System_CPU_Critical           Windows OS                              
NT_Physical_Disk_Busy_Warning    Windows OS                              
NT_Physical_Disk_Busy_Critical   Windows OS                              
NT_Bottleneck_Disk               Windows OS                              
NT_System_Total_Interrupts_Low   Windows OS                              
NT_Paging_File_Warning           Windows OS                              
NT_Available_Bytes_Warning       Windows OS                              
NT_Log_Space_Low                 Windows OS                              
NT_Available_Bytes_Critical      Windows OS                              
NT_Processor_Interrupt_Critical  Windows OS                              
NT_System_Proc_Q_Length_Low      Windows OS                              
NT_System_CPU_Warning            Windows OS                              
NT_Process_Memory_Warning        Windows OS                              
NT_Service_Error                 Windows OS                              
NT_Missing_Process               Windows OS                              
NT_Percent_Disk_Time             Windows OS                              
NT_Number_Processes_Critical     Windows OS                              
NT_System_Total_Interrupts       Windows OS                              
NT_Disk_Space_Low                Windows OS                              
NT_System_Proc_Q_Length          Windows OS                              
NT_Number_Processes_Warning      Windows OS                              
NT_Percent_Disk_Time_Low         Windows OS                              
NT_Bottleneck_Paging             Windows OS                              
NT_Paging_File_Critical          Windows OS                              
NT_Bottleneck_Processor          Windows OS                              
NT_Percent_Processor_Time        Windows OS                              
NT_Context_Switches_Sec          Windows OS                              
NT_System_File_Warning           Windows OS                              
NT_Services_Automatic_Start      Windows OS                              
NT_Missing_Msdtc_Warning_2       Windows OS                              
NT_Memory_Pages_Sec_Low_2        Windows OS                              
NT_Process_Memory_Critical_2     Windows OS                              
NT_Process_CPU_Critical_2        Windows OS                              
NT_Process_CPU_Warning_2         Windows OS                              
NT_BP_ProcCpuPct_Warning         Windows OS                              
NT_BP_MemAvailKB_Critical        Windows OS                              
NT_BP_Evt_Source_Critical        Windows OS                              
NT_BP_ProcMissing_Critical       Windows OS                              
NT_Memory_Pages_Sec_2            Windows OS                              
NT_BP_TcpRetrans_Warning         Windows OS                              
NT_Available_Bytes_Warning_2     Windows OS                              
NT_Available_Bytes_Critical_2    Windows OS                              
NT_Process_Memory_Warning_2      Windows OS                              
NT_Missing_Process_2             Windows OS                              
NT_AMS_Alert_Critical            Windows OS                              
KVM_Cluster_Memory_Util_High     VMware VI Agent                         
KVM_Cluster_Effective_Svrs_Low   VMware VI Agent                         
KVM_Cluster_Effective_Mem_Low    VMware VI Agent                         
KVM_Cluster_Effective_CPU_Low    VMware VI Agent                         
KVM_Cluster_CPU_Util_High        VMware VI Agent                         
KVM_Cluster_Bad_Status           VMware VI Agent                         
KVM_Collection_Error             VMware VI Agent                         
KVM_Take_Action_Failure          VMware VI Agent                         
KVM_Virtual_Machine_Destroyed    VMware VI Agent                         
KVM_Connection_Failure           VMware VI Agent                         
KVM_Inventory_Out_Of_Date        VMware VI Agent                         
KVM_Virtual_Machine_Created      VMware VI Agent                         
KVM_Datastore_Usage_High         VMware VI Agent                         
KVM_Datastore_Inaccessible       VMware VI Agent                         
KVM_Virtual_Machine_Relocated    VMware VI Agent                         
KVM_Collection_Time_Excessive    VMware VI Agent                         
KVM_Host_System_Created          VMware VI Agent                         
KVM_Datastore_Bad_Status         VMware VI Agent                         
KVM_Host_System_Destroyed        VMware VI Agent                         
KVM_Virtual_Machine_Created2     VMware VI Agent                         
KVM_Virtual_Machine_Destroyed2   VMware VI Agent                         
KVM_Host_System_Created2         VMware VI Agent                         
KVM_Host_System_Destroyed2       VMware VI Agent                         
KVM_Virtual_Machine_Relocated2   VMware VI Agent                         
KVM_VM_Critical_Event            VMware VI Agent                         
KVM_Cluster_Critical_Event       VMware VI Agent                         
KVM_Datastore_Critical_Event     VMware VI Agent                         
MS_SQL_Process_Infected_Warnin   Microsoft SQL Server                    
MS_SQL_Status_Critical           Microsoft SQL Server                    
MS_SQL_Process_Blocked_Warning   Microsoft SQL Server                    
MS_SQL_ProcessLockSleep_Warnin   Microsoft SQL Server                    
MS_SQL_IOERR_Startup_Warning     Microsoft SQL Server                    
MS_SQL_Status_Inactive           Microsoft SQL Server                    
MS_SQL_Pct_CPU_Yields_Warning    Microsoft SQL Server                    
MS_SQL_Total_Locks_Critical      Microsoft SQL Server                    
MS_SQL_Pct_Block_Warning         Microsoft SQL Server                    
MS_SQL_LogonPct_Warning          Microsoft SQL Server                    
MS_SQL_DB_Error_Status           Microsoft SQL Server                    
MS_SQL_CPU_Critical              Microsoft SQL Server                    
MS_SQL_CPU_Warning               Microsoft SQL Server                    
MS_SQL_IOError_Curintvl_Warning  Microsoft SQL Server                    
MS_SQL_PCT_MAX_Locks_Critical    Microsoft SQL Server                    
MS_SQL_PCT_MAX_Locks_Warning     Microsoft SQL Server                    
MS_SQL_Pct_IO_Warning            Microsoft SQL Server                    
MS_SQL_DB_Freespace_Warning      Microsoft SQL Server                    
MS_SQL_Log_Freespace_Critical    Microsoft SQL Server                    
MS_SQL_ErrorLog_Size_Warning     Microsoft SQL Server                    
MS_SQL_Log_Suspend_Warning       Microsoft SQL Server                    
MS_SQL_DB_Freespace_Critical     Microsoft SQL Server                    
MS_SQL_Block_Critical            Microsoft SQL Server                    
MS_SQL_Total_Locks_Warning       Microsoft SQL Server                    
MS_SQL_Block_Warning             Microsoft SQL Server                    
MS_SQL_DB_Num_Errors_Warning     Microsoft SQL Server                    
MS_SQL_Error_Warning             Microsoft SQL Server                    
MS_SQL_Processes_Bad_Warning     Microsoft SQL Server                    
MS_SQL_Processes_Stop_Warning    Microsoft SQL Server                    
MS_SQL_ProcessOthSleep_Warning   Microsoft SQL Server                    
MS_SQL_Collection_Status_Warnin  Microsoft SQL Server                    
MS_SQL_Device_Free_PCT_Warning   Microsoft SQL Server                    
MS_SQL_Rem_Serv_Stat_Critical    Microsoft SQL Server                    
MS_SQL_ProbAge_GT_17_Warning     Microsoft SQL Server                    
MS_SQL_Log_Freespace_Warning     Microsoft SQL Server                    
MS_SQL_Network_Read_Rate_Crit    Microsoft SQL Server                    
MS_SQL_Num_Process_Blocked_Warn  Microsoft SQL Server                    
MS_SQL_Fragmentation_Crit        Microsoft SQL Server                    
MS_SQL_Network_Read_Rate_Warn    Microsoft SQL Server                    
MS_SQL_Network_Write_Rate_Crit   Microsoft SQL Server                    
MS_SQL_Opt_Stats_Age_Crit        Microsoft SQL Server                    
MS_SQL_Num_Process_Blocked_Crit  Microsoft SQL Server                    
MS_SQL_LogonPct_Crit             Microsoft SQL Server                    
MS_SQL_Cache_Hit_Ratio_Warn      Microsoft SQL Server                    
MS_SQL_Fragmentation_Warn        Microsoft SQL Server                    
MS_SQL_Cache_Hit_Ratio_Crit      Microsoft SQL Server                    
MS_SQL_Proc_Cache_Used_Crit      Microsoft SQL Server                    
MS_SQL_Proc_Buffs_Active_Crit    Microsoft SQL Server                    
MS_SQL_Cache_Avg_FreePage_Warn   Microsoft SQL Server                    
MS_SQL_Oldest_Transaction_Warn   Microsoft SQL Server                    
MS_SQL_Log_Space_Pct_Used_Crit   Microsoft SQL Server                    
MS_SQL_DB_Space_Pct_Used_Crit    Microsoft SQL Server                    
MS_SQL_DB_Space_Pct_Used_Warn    Microsoft SQL Server                    
MS_SQL_Failed_Jobs_Crit          Microsoft SQL Server                    
MS_SQL_Proc_Cache_Active_Crit    Microsoft SQL Server                    
MS_SQL_Client_Cnt_Pct_Used_Warn  Microsoft SQL Server                    
MS_SQL_Oldest_Transaction_Crit   Microsoft SQL Server                    
MS_SQL_Cache_Avg_FreePage_Crit   Microsoft SQL Server                    
MS_SQL_Opt_Stats_Age_Warn        Microsoft SQL Server                    
MS_SQL_Proc_Buffs_Used_Warn      Microsoft SQL Server                    
MS_SQL_Proc_Buffs_Used_Crit      Microsoft SQL Server                    
MS_SQL_Repl_Latency_Warn         Microsoft SQL Server                    
MS_SQL_Network_Write_Rate_Warn   Microsoft SQL Server                    
MS_SQL_Cache_Max_FreePage_Crit   Microsoft SQL Server                    
MS_SQL_IO_Disk_Errors_Crit       Microsoft SQL Server                    
MS_SQL_DB_Suspect_Crit           Microsoft SQL Server                    
MS_SQL_Proc_Cache_Used_Warn      Microsoft SQL Server                    
MS_SQL_Proc_Buffs_Active_Warn    Microsoft SQL Server                    
MS_SQL_Repl_Latency_Crit         Microsoft SQL Server                    
MS_SQL_DB_Status_Crit            Microsoft SQL Server                    
MS_SQL_Client_Cnt_Pct_Used_Crit  Microsoft SQL Server                    
MS_SQL_Proc_Cache_Active_Warn    Microsoft SQL Server                    
MS_SQL_Cache_Max_FreePage_Warn   Microsoft SQL Server                    
MS_SQL_Log_Space_Pct_Used_Warn   Microsoft SQL Server                    
MS_SQL_Mirror_Lagging_Warning    Microsoft SQL Server                    
MS_SQL_Mirror_Suspended_Warning  Microsoft SQL Server                    
MS_SQL_Mirror_Failover_Critical  Microsoft SQL Server                    
MS_SQL_Long_Running_Trans_Warn   Microsoft SQL Server                    
MS_SQL_Log_Shipping_Warning      Microsoft SQL Server                    
MS_SQL_Log_Shipping_Status_Err   Microsoft SQL Server                    
MS_SQL_Error_Event_Warning       Microsoft SQL Server                    
MS_SQL_Replicas_Conn_State_Crit  Microsoft SQL Server                    
MS_SQL_DB_Sync_Health_Crit       Microsoft SQL Server                    
MS_SQL_Group_Role_Crit           Microsoft SQL Server                    
MS_SQL_DB_Join_State_Warn        Microsoft SQL Server                    
MS_SQL_Replica_Join_State_Warn   Microsoft SQL Server                    
MS_SQL_Replica_Role_Health_Crit  Microsoft SQL Server                    
MS_SQL_Replica_Sync_Health_Warn  Microsoft SQL Server                    
MS_SQL_DB_Sync_State_Warn        Microsoft SQL Server                    
HACMP_swap_adapter_complete      UNIX Logs                               
HACMP_stop_server                UNIX Logs                               
HACMP_config_too_long            UNIX Logs                               
HACMP_release_vg_fs              UNIX Logs                               
HACMP_node_down_local            UNIX Logs                               
HACMP_node_down_complete         UNIX Logs                               
HACMP_start_server               UNIX Logs                               
HACMP_node_down_local_complete   UNIX Logs                               
HACMP_acquire_takeover_addr      UNIX Logs                               
HACMP_acquire_service_addr       UNIX Logs                               
HACMP_node_up_remote             UNIX Logs                               
HACMP_release_takeover_addr      UNIX Logs                               
HACMP_swap_adapter               UNIX Logs                               
HACMP_release_service_addr       UNIX Logs                               
HACMP_node_down                  UNIX Logs                               
HACMP_fail_standby               UNIX Logs                               
HACMP_network_up                 UNIX Logs                               
HACMP_network_up_complete        UNIX Logs                               
UNIX_LAA_Bad_su_to_root_Warning  UNIX Logs                               
HACMP_node_up_remote_complete    UNIX Logs                               
HACMP_node_up_local              UNIX Logs                               
HACMP_event_error                UNIX Logs                               
HACMP_network_down_complete      UNIX Logs                               
HACMP_join_standby               UNIX Logs                               
UNIX_LAA_Log_Size_Warning        UNIX Logs                               
HACMP_network_down               UNIX Logs                               
HACMP_node_up                    UNIX Logs                               
HACMP_node_down_rmt_complete     UNIX Logs                               
HACMP_get_disk_vg_fs             UNIX Logs                               
HACMP_node_down_remote           UNIX Logs                               
HACMP_node_up_complete           UNIX Logs                               
HACMP_node_up_local_complete     UNIX Logs                               
UNIX_LAA_BP_SysLogError_Critica  UNIX Logs                               
UNIX_LAA_Log_Size_Warning_2      UNIX Logs                               
KPH_Disk_Full_Warn               HMC Base                                
KPH_Busy_CPU_Info                HMC Base                                
KPH_Runaway_Process_Info         HMC Base                                
KPH_Paging_Space_Full_Info       HMC Base                                
KPH_LPAR_Created_Info            HMC Base                                
KPH_CEC_Added_Info               HMC Base                                
KPH_CEC_Deleted_Info             HMC Base                                
KPH_LPAR_Deleted_Info            HMC Base                                
KPH_LPAR_Migration_Info          HMC Base                                
EX_IS_Pri_Send_Queue_Warn        Microsoft Exchange Server               
EX_IS_Pub_Receive_Queue_Warn     Microsoft Exchange Server               
EX_Cache_Pg_Stall_Sec_Warn       Microsoft Exchange Server               
EX_SMTP_Local_Queue_Warn         Microsoft Exchange Server               
EX_IS_Pri_Message_Delvrd_Warn    Microsoft Exchange Server               
EX_Server_IS_Status_Critical     Microsoft Exchange Server               
EX_Cache_Pg_Fault_Sec_Crit       Microsoft Exchange Server               
EX_Cache_Pg_Fault_Sec_Warn       Microsoft Exchange Server               
EX_DB_Log_Threads_Waiting_Warn   Microsoft Exchange Server               
EX_MTA_Conn_Queue_Warn           Microsoft Exchange Server               
EX_Server_Down                   Microsoft Exchange Server               
EX_DB_Log_Rec_Stall_Sec_Warn     Microsoft Exchange Server               
EX_Server_Status_Critical        Microsoft Exchange Server               
EX_IS_RPC_Requests_Warn          Microsoft Exchange Server               
EX_SMTP_Dir_PickupQ_Warn         Microsoft Exchange Server               
EX_IS_Pri_Receive_Queue_Warn     Microsoft Exchange Server               
EX_IS_Pri_Avg_Local_Delvry_Warn  Microsoft Exchange Server               
EX_IS_Pri_Message_Delvrd_Crit    Microsoft Exchange Server               
EX_DB_Log_Rec_Stall_Sec_Crit     Microsoft Exchange Server               
EX_DB_Log_Record_Stalls_Warn     Microsoft Exchange Server               
EX_MTA_Work_Queue_Warn           Microsoft Exchange Server               
EX_IS_Pub_Send_Queue_Warn        Microsoft Exchange Server               
EX_SMTP_Remote_Queue_Warn        Microsoft Exchange Server               
EX_IS_RPC_Operations_Warn        Microsoft Exchange Server               
EX_IS_Pri_Avg_Delvry_Warn        Microsoft Exchange Server               
EX_SMTP_Queue_Len_Warn           Microsoft Exchange Server               
EX_SMTP_Retry_QLen_Warn          Microsoft Exchange Server               
EX_SMTP_Remote_RetryQ_Warn       Microsoft Exchange Server               
EX_Server_SMTP_Status_Cirtical   Microsoft Exchange Server               
EX_Server_WWW_Status_Critical    Microsoft Exchange Server               
EX_Server_Res_Status_Critical    Microsoft Exchange Server               
EX_Server_MTA_Status_Critical    Microsoft Exchange Server               
EX_Server_Attendant_Stat_Crit    Microsoft Exchange Server               
EX_TQ_Rtry_nSMTP_Q_Len_Crit      Microsoft Exchange Server               
EX_TQ_Act_RD_QLen_Crit           Microsoft Exchange Server               
EX_TQ_ActMail_Delivey_Q_Crit     Microsoft Exchange Server               
EX_TQ_Agg_Delivery_Q_Len_Crit    Microsoft Exchange Server               
EX_TQ_Act_RD_QLen_Warn           Microsoft Exchange Server               
EX_Service_Start_Critical        Microsoft Exchange Server               
EX_SMTP_Mess_Pend_Rt_Critical    Microsoft Exchange Server               
EX_TQ_Agg_Delivery_Q_Len_Warn    Microsoft Exchange Server               
EX_TQ_Act_nSMTP_Q_Len_Warn       Microsoft Exchange Server               
EX_TQ_Rtry_nSMTP_Q_Len_Warn      Microsoft Exchange Server               
EX_TQ_Retry_RD_QLen_Crit         Microsoft Exchange Server               
EX_DB_Log_Gen_CkPt_Depth_Crit    Microsoft Exchange Server               
EX_TQ_ActMail_Delivey_Q_Warn     Microsoft Exchange Server               
